tanggal,hari,product_id,product_name,kategori,satuan,harga_normal,diskon_persen,harga_jual,cogs,quantity_sold,lost_sales,revenue,gross_profit,stock_awal,restock_diterima,stock_akhir,restock_dipesan,expired_qty,tanggal_kedaluwarsa,days_to_expiry,is_periode_gajian,is_ramadan
2025-10-28,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,12,0,216000,33600,107,0,95,0,0,2027-04-19,538,1,0
2025-10-29,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,19,0,342000,53200,95,0,76,0,0,2027-04-19,537,1,0
2025-10-30,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,20,0,360000,56000,76,0,56,0,0,2027-04-19,536,1,0
2025-10-31,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,29,0,522000,81200,56,0,27,110,0,2027-04-19,535,1,0
2025-11-01,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,10.0,16200,15200,27,6,437400,27000,27,0,0,0,0,2027-04-19,534,1,0
2025-11-02,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,0,21,0,0,0,0,0,0,0,2027-04-19,533,1,0
2025-11-03,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,12,0,184800,2400,110,110,98,0,0,2027-04-27,540,1,0
2025-11-04,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,10,0,180000,28000,98,0,88,0,0,2027-04-27,539,1,0
2025-11-05,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,14,0,215600,2800,88,0,74,0,0,2027-04-27,538,1,0
2025-11-06,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,8.0,16600,15200,16,0,265600,22400,74,0,58,0,0,2027-04-27,537,0,0
2025-11-07,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,9,0,162000,25200,58,0,49,0,0,2027-04-27,536,0,0
2025-11-08,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,14,0,252000,39200,49,0,35,110,0,2027-04-27,535,0,0
2025-11-09,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,13,0,234000,36400,35,0,22,0,0,2027-04-27,534,0,0
2025-11-10,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,15,0,231000,3000,22,0,7,0,0,2027-04-27,533,0,0
2025-11-11,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,8.0,16600,15200,21,0,348600,29400,117,110,96,0,0,2027-05-05,540,0,0
2025-11-12,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,7,0,126000,19600,96,0,89,0,0,2027-05-05,539,0,0
2025-11-13,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,10,0,180000,28000,89,0,79,0,0,2027-05-05,538,0,0
2025-11-14,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,17,0,306000,47600,79,0,62,0,0,2027-05-05,537,0,0
2025-11-15,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,13,0,234000,36400,62,0,49,0,0,2027-05-05,536,0,0
2025-11-16,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,13,0,200200,2600,49,0,36,110,0,2027-05-05,535,0,0
2025-11-17,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,13,0,234000,36400,36,0,23,0,0,2027-05-05,534,0,0
2025-11-18,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,14,0,252000,39200,23,0,9,0,0,2027-05-05,533,0,0
2025-11-19,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,6,0,92400,1200,119,110,113,0,0,2027-05-13,540,0,0
2025-11-20,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,21,0,378000,58800,113,0,92,0,0,2027-05-13,539,0,0
2025-11-21,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,12,0,216000,33600,92,0,80,0,0,2027-05-13,538,0,0
2025-11-22,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,23,0,354200,4600,80,0,57,0,0,2027-05-13,537,0,0
2025-11-23,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,17,0,306000,47600,57,0,40,110,0,2027-05-13,536,0,0
2025-11-24,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,11,0,198000,30800,40,0,29,0,0,2027-05-13,535,0,0
2025-11-25,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,13,0,234000,36400,139,110,126,0,0,2027-05-19,540,1,0
2025-11-26,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,12.0,15800,15200,19,0,300200,11400,126,0,107,0,0,2027-05-19,539,1,0
2025-11-27,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,19,0,342000,53200,107,0,88,0,0,2027-05-19,538,1,0
2025-11-28,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,15,0,270000,42000,88,0,73,0,0,2027-05-19,537,1,0
2025-11-29,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,8.0,16600,15200,23,0,381800,32200,73,0,50,0,0,2027-05-19,536,1,0
2025-11-30,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,22,0,396000,61600,50,0,28,110,0,2027-05-19,535,1,0
2025-12-01,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,24,0,369600,4800,28,0,4,0,0,2027-05-19,534,1,0
2025-12-02,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,4,7,72000,11200,4,0,0,0,0,2027-05-19,533,1,0
2025-12-03,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,22,0,396000,61600,110,110,88,0,0,2027-05-27,540,1,0
2025-12-04,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,22,0,338800,4400,88,0,66,0,0,2027-05-27,539,1,0
2025-12-05,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,5.0,17100,15200,22,0,376200,41800,66,0,44,0,0,2027-05-27,538,1,0
2025-12-06,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,12.0,15800,15200,33,0,521400,19800,44,0,11,110,0,2027-05-27,537,0,0
2025-12-07,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,8,0,144000,22400,11,0,3,0,0,2027-05-27,536,0,0
2025-12-08,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,11,0,198000,30800,113,110,102,0,0,2027-06-01,540,0,0
2025-12-09,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,13,0,234000,36400,102,0,89,0,0,2027-06-01,539,0,0
2025-12-10,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,10,0,180000,28000,89,0,79,0,0,2027-06-01,538,0,0
2025-12-11,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,10.0,16200,15200,10,0,162000,10000,79,0,69,0,0,2027-06-01,537,0,0
2025-12-12,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,20,0,308000,4000,69,0,49,0,0,2027-06-01,536,0,0
2025-12-13,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,21,0,323400,4200,49,0,28,110,0,2027-06-01,535,0,0
2025-12-14,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,12,0,216000,33600,28,0,16,0,0,2027-06-01,534,0,0
2025-12-15,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,12.0,15800,15200,16,1,252800,9600,16,0,0,0,0,2027-06-01,533,0,0
2025-12-16,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,5.0,17100,15200,16,0,273600,30400,110,110,94,0,0,2027-06-09,540,0,0
2025-12-17,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,16,0,288000,44800,94,0,78,0,0,2027-06-09,539,0,0
2025-12-18,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,17,0,306000,47600,78,0,61,0,0,2027-06-09,538,0,0
2025-12-19,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,11,0,198000,30800,61,0,50,0,0,2027-06-09,537,0,0
2025-12-20,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,23,0,354200,4600,50,0,27,110,0,2027-06-09,536,0,0
2025-12-21,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,10.0,16200,15200,27,0,437400,27000,137,110,110,0,0,2027-06-14,540,0,0
2025-12-22,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,13,0,234000,36400,110,0,97,0,0,2027-06-14,539,0,0
2025-12-23,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,12,0,216000,33600,97,0,85,0,0,2027-06-14,538,0,0
2025-12-24,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,8,0,144000,22400,85,0,77,0,0,2027-06-14,537,0,0
2025-12-25,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,24,0,432000,67200,77,0,53,0,0,2027-06-14,536,1,0
2025-12-26,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,33,0,508200,6600,53,0,20,110,0,2027-06-14,535,1,0
2025-12-27,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,12.0,15800,15200,21,0,331800,12600,130,110,109,0,0,2027-06-20,540,1,0
2025-12-28,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,12,0,216000,33600,109,0,97,0,0,2027-06-20,539,1,0
2025-12-29,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,12,0,216000,33600,97,0,85,0,0,2027-06-20,538,1,0
2025-12-30,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,16,0,288000,44800,85,0,69,0,0,2027-06-20,537,1,0
2025-12-31,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,13,0,234000,36400,69,0,56,0,0,2027-06-20,536,1,0
2026-01-01,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,14,0,252000,39200,56,0,42,110,0,2027-06-20,535,1,0
2026-01-02,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,15,0,270000,42000,42,0,27,0,0,2027-06-20,534,1,0
2026-01-03,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,16,0,288000,44800,27,0,11,0,0,2027-06-20,533,1,0
2026-01-04,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,26,0,468000,72800,121,110,95,0,0,2027-06-28,540,1,0
2026-01-05,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,10,0,180000,28000,95,0,85,0,0,2027-06-28,539,1,0
2026-01-06,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,19,0,342000,53200,85,0,66,0,0,2027-06-28,538,0,0
2026-01-07,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,27,0,415800,5400,66,0,39,110,0,2027-06-28,537,0,0
2026-01-08,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,11,0,198000,30800,39,0,28,0,0,2027-06-28,536,0,0
2026-01-09,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,23,0,354200,4600,28,0,5,0,0,2027-06-28,535,0,0
2026-01-10,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,16,0,288000,44800,115,110,99,0,0,2027-07-04,540,0,0
2026-01-11,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,12,0,216000,33600,99,0,87,0,0,2027-07-04,539,0,0
2026-01-12,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,14,0,215600,2800,87,0,73,0,0,2027-07-04,538,0,0
2026-01-13,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,11,0,169400,2200,73,0,62,0,0,2027-07-04,537,0,0
2026-01-14,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,14,0,252000,39200,62,0,48,0,0,2027-07-04,536,0,0
2026-01-15,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,20,0,360000,56000,48,0,28,110,0,2027-07-04,535,0,0
2026-01-16,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,4,0,72000,11200,28,0,24,0,0,2027-07-04,534,0,0
2026-01-17,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,5.0,17100,15200,25,0,427500,47500,134,110,109,0,0,2027-07-11,540,0,0
2026-01-18,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,18,0,324000,50400,109,0,91,0,0,2027-07-11,539,0,0
2026-01-19,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,12.0,15800,15200,17,0,268600,10200,91,0,74,0,0,2027-07-11,538,0,0
2026-01-20,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,11,0,198000,30800,74,0,63,0,0,2027-07-11,537,0,0
2026-01-21,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,12,0,216000,33600,63,0,51,0,0,2027-07-11,536,0,0
2026-01-22,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,18,0,324000,50400,51,0,33,110,0,2027-07-11,535,0,0
2026-01-23,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,21,0,378000,58800,33,0,12,0,0,2027-07-11,534,0,0
2026-01-24,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,28,0,504000,78400,122,110,94,0,0,2027-07-18,540,0,0
2026-01-25,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,24,0,369600,4800,94,0,70,0,0,2027-07-18,539,1,0
2026-01-26,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,20,0,360000,56000,70,0,50,0,0,2027-07-18,538,1,0
2026-01-27,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,8.0,16600,15200,18,0,298800,25200,50,0,32,110,0,2027-07-18,537,1,0
2026-01-28,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,8.0,16600,15200,13,0,215800,18200,32,0,19,0,0,2027-07-18,536,1,0
2026-01-29,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,19,1,342000,53200,19,0,0,0,0,2027-07-18,535,1,0
2026-01-30,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,15,0,270000,42000,110,110,95,0,0,2027-07-24,540,1,0
2026-01-31,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,10.0,16200,15200,21,0,340200,21000,95,0,74,0,0,2027-07-24,539,1,0
2026-02-01,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,10.0,16200,15200,26,0,421200,26000,74,0,48,0,0,2027-07-24,538,1,0
2026-02-02,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,18,0,277200,3600,48,0,30,110,0,2027-07-24,537,1,0
2026-02-03,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,19,0,292600,3800,140,110,121,0,0,2027-07-28,540,1,0
2026-02-04,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,24,0,432000,67200,121,0,97,0,0,2027-07-28,539,1,0
2026-02-05,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,25,0,450000,70000,97,0,72,0,0,2027-07-28,538,1,0
2026-02-06,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,24,0,432000,67200,72,0,48,0,0,2027-07-28,537,0,0
2026-02-07,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,26,0,468000,72800,48,0,22,110,0,2027-07-28,536,0,0
2026-02-08,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,5.0,17100,15200,22,5,376200,41800,22,0,0,0,0,2027-07-28,535,0,0
2026-02-09,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,0,17,0,0,0,0,0,0,0,2027-07-28,534,0,0
2026-02-10,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,14,0,252000,39200,110,110,96,0,0,2027-08-04,540,0,0
2026-02-11,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,9,0,162000,25200,96,0,87,0,0,2027-08-04,539,0,0
2026-02-12,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,8.0,16600,15200,21,0,348600,29400,87,0,66,0,0,2027-08-04,538,0,0
2026-02-13,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,15,0,231000,3000,66,0,51,0,0,2027-08-04,537,0,0
2026-02-14,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,18,0,277200,3600,51,0,33,110,0,2027-08-04,536,0,0
2026-02-15,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,16,0,288000,44800,33,0,17,0,0,2027-08-04,535,0,0
2026-02-16,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,7,0,126000,19600,17,0,10,0,0,2027-08-04,534,0,0
2026-02-17,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,17,0,306000,47600,120,110,103,0,0,2027-08-11,540,0,1
2026-02-18,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,19,0,342000,53200,103,0,84,0,0,2027-08-11,539,0,1
2026-02-19,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,8.0,16600,15200,19,0,315400,26600,84,0,65,0,0,2027-08-11,538,0,1
2026-02-20,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,19,0,342000,53200,65,0,46,0,0,2027-08-11,537,0,1
2026-02-21,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,22,0,396000,61600,46,0,24,110,0,2027-08-11,536,0,1
2026-02-22,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,17,0,306000,47600,24,0,7,0,0,2027-08-11,535,0,1
2026-02-23,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,10,0,180000,28000,117,110,107,0,0,2027-08-17,540,0,1
2026-02-24,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,24,0,432000,67200,107,0,83,0,0,2027-08-17,539,0,1
2026-02-25,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,5.0,17100,15200,35,0,598500,66500,83,0,48,0,0,2027-08-17,538,1,1
2026-02-26,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,23,0,414000,64400,48,0,25,110,0,2027-08-17,537,1,1
2026-02-27,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,25,0,450000,70000,25,0,0,0,0,2027-08-17,536,1,1
2026-02-28,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,35,0,630000,98000,110,110,75,0,0,2027-08-22,540,1,1
2026-03-01,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,18,0,324000,50400,75,0,57,0,0,2027-08-22,539,1,1
2026-03-02,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,10.0,16200,15200,33,0,534600,33000,57,0,24,110,0,2027-08-22,538,1,1
2026-03-03,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,24,8,369600,4800,24,0,0,0,0,2027-08-22,537,1,1
2026-03-04,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,39,0,600600,7800,110,110,71,0,0,2027-08-26,540,1,1
2026-03-05,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,26,0,400400,5200,71,0,45,0,0,2027-08-26,539,1,1
2026-03-06,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,19,0,342000,53200,45,0,26,110,0,2027-08-26,538,0,1
2026-03-07,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,26,7,468000,72800,26,0,0,0,0,2027-08-26,537,0,1
2026-03-08,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,25,0,450000,70000,110,110,85,0,0,2027-08-30,540,0,1
2026-03-09,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,23,0,414000,64400,85,0,62,0,0,2027-08-30,539,0,1
2026-03-10,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,21,0,378000,58800,62,0,41,110,0,2027-08-30,538,0,1
2026-03-11,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,22,0,396000,61600,41,0,19,0,0,2027-08-30,537,0,1
2026-03-12,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,10.0,16200,15200,19,5,307800,19000,19,0,0,0,0,2027-08-30,536,0,1
2026-03-13,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,26,0,400400,5200,110,110,84,0,0,2027-09-04,540,0,1
2026-03-14,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,43,0,662200,8600,84,0,41,110,0,2027-09-04,539,0,1
2026-03-15,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,31,0,558000,86800,41,0,10,0,0,2027-09-04,538,0,1
2026-03-16,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,10,9,180000,28000,10,0,0,0,0,2027-09-04,537,0,1
2026-03-17,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,33,0,508200,6600,110,110,77,0,0,2027-09-08,540,0,1
2026-03-18,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,24,0,369600,4800,77,0,53,0,0,2027-09-08,539,0,1
2026-03-19,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,22,0,338800,4400,53,0,31,242,0,2027-09-08,538,0,1
2026-03-20,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,9,0,162000,25200,273,242,264,0,0,2027-09-11,540,0,0
2026-03-21,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,13,0,200200,2600,264,0,251,0,0,2027-09-11,539,0,0
2026-03-22,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,13,0,234000,36400,251,0,238,0,0,2027-09-11,538,0,0
2026-03-23,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,10,0,154000,2000,238,0,228,0,0,2027-09-11,537,0,0
2026-03-24,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,12,0,216000,33600,228,0,216,0,0,2027-09-11,536,0,0
2026-03-25,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,10,0,180000,28000,216,0,206,0,0,2027-09-11,535,1,0
2026-03-26,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,13,0,234000,36400,206,0,193,0,0,2027-09-11,534,1,0
2026-03-27,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,26,0,400400,5200,193,0,167,0,0,2027-09-11,533,1,0
2026-03-28,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,23,0,414000,64400,167,0,144,0,0,2027-09-11,532,1,0
2026-03-29,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,5.0,17100,15200,32,0,547200,60800,144,0,112,0,0,2027-09-11,531,1,0
2026-03-30,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,11,0,198000,30800,112,0,101,0,0,2027-09-11,530,1,0
2026-03-31,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,25,0,450000,70000,101,0,76,0,0,2027-09-11,529,1,0
2026-04-01,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,23,0,354200,4600,76,0,53,0,0,2027-09-11,528,1,0
2026-04-02,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,16,0,246400,3200,53,0,37,242,0,2027-09-11,527,1,0
2026-04-03,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,15,0,270000,42000,279,242,264,0,0,2027-09-25,540,1,0
2026-04-04,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,5.0,17100,15200,32,0,547200,60800,264,0,232,0,0,2027-09-25,539,1,0
2026-04-05,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,29,0,522000,81200,232,0,203,0,0,2027-09-25,538,1,0
2026-04-06,Senin,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,12,0,216000,33600,203,0,191,0,0,2027-09-25,537,0,0
2026-04-07,Selasa,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,6,0,108000,16800,191,0,185,0,0,2027-09-25,536,0,0
2026-04-08,Rabu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,29,0,522000,81200,185,0,156,0,0,2027-09-25,535,0,0
2026-04-09,Kamis,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,17,0,306000,47600,156,0,139,0,0,2027-09-25,534,0,0
2026-04-10,Jumat,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,17,0,306000,47600,139,0,122,0,0,2027-09-25,533,0,0
2026-04-11,Sabtu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,14.31,15400,15200,23,0,354200,4600,122,0,99,0,0,2027-09-25,532,0,0
2026-04-12,Minggu,SKU003,Gula Pasir 1kg,Sembako,pak,18000,0.0,18000,15200,10,0,180000,28000,99,0,89,0,0,2027-09-25,531,0,0
